,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
489,cream,,smother, the butter cream smothered the cake .,3,1,cream desirescreamcream is capable ofcoat your fingercream has propertysweetcream is at locationfridgecream is used formake creamcream is made ofsugarsmother desiresbe freesmother is capable ofbe smothersmother has propertyfunnysmother is at locationbedsmother is used forsuffocate,284
490,disapproval,,snort, she snorted her disapproval of the proposed bridegroom .,1,1,disapproval desiresbe let outdisapproval is capable ofanger persondisapproval has propertybaddisapproval is at locationchurchdisapproval is used formake someone feel baddisapproval is made ofangersnort desiressnortsnort is capable oflaughtersnort has propertyfunnysnort is at locationcomedy routinesnort is used formake joke,325
491,critic,,snort, The critic snorted contemptuously .,2,1,critic desiresgood jobcritic is capable ofpaint picturecritic has propertygoodcritic is at locationshowcritic is used forportray somethingcritic is made ofpersonsnort desiressnortsnort is capable oflaughtersnort has propertyfunnysnort is at locationcomedy routinesnort is used formake joke,291
492,cocaine,,snort, The addict was snorting cocaine almost every day .,3,0,cocaine desirescocainecocaine is capable ofcloud skycocaine has propertyillegalcocaine is at locationdrug storecocaine is used forpleasurecocaine is made ofcocainesnort desiressnortsnort is capable oflaughtersnort has propertyfunnysnort is at locationcomedy routinesnort is used formake joke,294
493,seed,,sow, She sowed sunflower seeds .,1,0,seed desiresseedseed is capable ofgrowseed has propertygreenseed is at locationseed podseed is used forseedseed is made ofseedsow desiresflowersow is capable ofmilk goatsow has propertyfemalesow is at locationfieldsow is used forproduce milk,242
494,suspicion,,sow, sow suspicion or beliefs .,0,1,suspicion desiresfind truthsuspicion is capable ofcloud judgementsuspicion has propertyfalsesuspicion is at locationchurchsuspicion is used forliesuspicion is made offactsow desiresflowersow is capable ofmilk goatsow has propertyfemalesow is at locationfieldsow is used forproduce milk,285
495,ground,,sow, sow the ground with sunflower seeds .,0,0,ground desiresbe extinguishground is capable ofbe riseground has propertyflatground is at locationgrindground is used forstand onground is made ofsandsow desiresflowersow is capable ofmilk goatsow has propertyfemalesow is at locationfieldsow is used forproduce milk,265
496,word,,spell, How do you spell this word ?,3,0,word desiresbe writeword is capable ofmean somethingword has propertybadword is at locationsentenceword is used forinsultword is made ofsoundspell desirescreatespell is capable ofbe castspell has propertyfunspell is at locationspell bookspell is used formake spell,267
497,trouble,,spell, I 'm afraid this spells trouble !,4,1,trouble desireswintrouble is capable ofbe bad thingtrouble has propertybadtrouble is at locationjailtrouble is used forget jobtrouble is made ofconsequencespell desirescreatespell is capable ofbe castspell has propertyfunspell is at locationspell bookspell is used formake spell,282
498,husband,,spell, She spelled her husband at the wheel .,1,1,husband desiresbe marry to womanhusband is capable ofmarry wifehusband has propertymalehusband is at locationbedhusband is used forwifehusband is made ofmalespell desirescreatespell is capable ofbe castspell has propertyfunspell is at locationspell bookspell is used formake spell,281
499,worker,,spell, the workers spell every four hours .,2,1,worker desiresworkworker is capable ofworkworker has propertylazyworker is at locationworkworker is used forworkworker is made ofworkerspell desirescreatespell is capable ofbe castspell has propertyfunspell is at locationspell bookspell is used formake spell,260
500,water,,splash, She splashed the water around her .,1,0,water desiresdrinkwater is capable offlow downhillwater has propertynecessary for lifewater is at locationice cubewater is used forwashwater is made ofwatersplash desiresswim in oceansplash is capable ofbe spraysplash has propertyfunsplash is at locationwaterfallsplash is used forswim,286
501,water,,splash, She splashed the water around her .,1,0,water desiresdrinkwater is capable offlow downhillwater has propertynecessary for lifewater is at locationice cubewater is used forwashwater is made ofwatersplash desiresswim in oceansplash is capable ofbe spraysplash has propertyfunsplash is at locationwaterfallsplash is used forswim,286
502,mountain,,splash, The mountain was splashed with snow .,3,1,mountain desiresclimb mountainmountain is capable ofbe very tall buildmountain has propertyvery tallmountain is at locationmountainmountain is used forclimbmountain is made ofrocksplash desiresswim in oceansplash is capable ofbe spraysplash has propertyfunsplash is at locationwaterfallsplash is used forswim,311
503,tablecloth,,spot, The wine spotted the tablecloth .,2,0,tablecloth desirescover tabletablecloth is capable ofcover tabletablecloth has propertywhitetablecloth is at locationtabletablecloth is used forcover tabletablecloth is made ofsilkspot desiresplayspot is capable ofcut youspot has propertyflatspot is at locationmapspot is used forhold thing together,301
504,dress,,spot, This dress spots quickly .,2,0,dress desiresbe washdress is capable ofbe dressdress has propertysexydress is at locationsuitcasedress is used fordressdress is made ofsilkspot desiresplayspot is capable ofcut youspot has propertyflatspot is at locationmapspot is used forhold thing together,260
505,area,,spot, spot the areas that one should clearly identify .,0,0,area desiresbe freearea is capable ofbe different sizearea has propertyflatarea is at locationcityarea is used forstore thingarea is made ofconcretespot desiresplayspot is capable ofcut youspot has propertyflatspot is at locationmapspot is used forhold thing together,267
506,water,,spray, Water sprayed all over the floor .,1,0,water desiresdrinkwater is capable offlow downhillwater has propertynecessary for lifewater is at locationice cubewater is used forwashwater is made ofwaterspray desiressprayspray is capable ofsprayspray has propertycoolspray is at locationwaterfallspray is used forspray,272
507,water,,spray, spray water on someone .,0,0,water desiresdrinkwater is capable offlow downhillwater has propertynecessary for lifewater is at locationice cubewater is used forwashwater is made ofwaterspray desiressprayspray is capable ofsprayspray has propertycoolspray is at locationwaterfallspray is used forspray,271
508,wall,,spray, spray the wall with paint .,0,0,wall desiresbe openwall is capable ofseparate roomwall has propertyverticalwall is at locationwallwall is used fordivide roomwall is made ofconcretespray desiressprayspray is capable ofsprayspray has propertycoolspray is at locationwaterfallspray is used forspray,263
509,language,,spread, The invaders spread their language all over the country .,2,1,language desirescommunicatelanguage is capable ofbe readlanguage has propertycomplexlanguage is at locationlanguagelanguage is used forcommunicatelanguage is made oflanguagespread desiresbe satisfyspread is capable ofspreadspread has propertygoodspread is at locationjarspread is used formake sandwich,303
510,cheese,,spread, spread cheese on a piece of bread .,0,0,cheese desiresbe eatcheese is capable ofbe many different colorcheese has propertygoodcheese is at locationstorecheese is used foreatcheese is made ofmilkspread desiresbe satisfyspread is capable ofspreadspread has propertygoodspread is at locationjarspread is used formake sandwich,282
511,infection,,spread, the infection spread .,2,0,infection desiresbe be beinfection is capable ofspreadinfection has propertybadinfection is at locationhospitalinfection is used forkill bacteriainfection is made ofbacteriaspread desiresbe satisfyspread is capable ofspreadspread has propertygoodspread is at locationjarspread is used formake sandwich,303
512,oil,,spread, A big oil spot spread across the water .,4,0,oil desiresfueloil is capable ofbe reuseoil has propertyflammableoil is at locationkitchenoil is used formake caroil is made ofoilspread desiresbe satisfyspread is capable ofspreadspread has propertygoodspread is at locationjarspread is used formake sandwich,262
513,wood,,square, square the wood with a file .,0,0,wood desiresfuelwood is capable ofrustwood has propertyhardwood is at locationbuildwood is used forbuildwood is made ofwoodsquare desiresbe opensquare is capable ofdivide two spacesquare has propertyverticalsquare is at locationgeometrysquare is used forgeometry,262
514,shoulder,,square, He squared his shoulders .,1,1,shoulder desiresbe touchshoulder is capable ofbe sweepshoulder has propertyshortshoulder is at locationshouldershoulder is used forhold thingshoulder is made ofbonesquare desiresbe opensquare is capable ofdivide two spacesquare has propertyverticalsquare is at locationgeometrysquare is used forgeometry,304
515,idea,,square, one idea squares with the other one .,2,1,idea desiresbe understandidea is capable ofbe abstractidea has propertyimportantidea is at locationchurchidea is used forunderstandidea is made ofideasquare desiresbe opensquare is capable ofdivide two spacesquare has propertyverticalsquare is at locationgeometrysquare is used forgeometry,291
516,man,,stagger, The drunken man staggered into the room .,3,0,man desiresbe goodman is capable ofbe goodman has propertymaleman is at locationofficeman is used forloveman is made ofmusclestagger desiresreststagger is capable ofwalkstagger has propertybadstagger is at locationstreetstagger is used forget somewhere,255
517,chair,,stagger, The architect decided to stagger the chairs in the lecture hall .,4,0,chair desiresbe cleanchair is capable ofbe different sizechair has propertyuncomfortablechair is at locationin roomchair is used forsit onchair is made ofwoodstagger desiresreststagger is capable ofwalkstagger has propertybadstagger is at locationstreetstagger is used forget somewhere,289
518,bill,,stagger, She was staggered with bills after she tried to rebuild her house following the earthquake .,2,1,bill desiresmoneybill is capable ofpay billbill has propertyduebill is at locationmailbill is used forpay billbill is made ofpaperstagger desiresreststagger is capable ofwalkstagger has propertybadstagger is at locationstreetstagger is used forget somewhere,259
519,industry,,stagnate, Industry will stagnate if we do not stimulate our economy .,2,1,industry desiresgood economyindustry is capable ofmarket productindustry has propertycompetitiveindustry is at locationcityindustry is used formake moneyindustry is made ofproductstagnate desireseat plantstagnate is capable oflive in waterstagnate has propertyslowstagnate is at locationarcticstagnate is used forkill person,326
520,water,,stagnate, There are marshes that stagnate the waters .,4,0,water desiresdrinkwater is capable offlow downhillwater has propertynecessary for lifewater is at locationice cubewater is used forwashwater is made ofwaterstagnate desireseat plantstagnate is capable oflive in waterstagnate has propertyslowstagnate is at locationarcticstagnate is used forkill person,305
521,blood,,stagnate, blood stagnates in the capillaries .,1,0,blood desiresliveblood is capable ofbe alcoholblood has propertyredblood is at locationveinblood is used forkillblood is made ofbloodstagnate desireseat plantstagnate is capable oflive in waterstagnate has propertyslowstagnate is at locationarcticstagnate is used forkill person,279
522,name,,stamp, a man whose name is permanently stamped on our maps .,6,1,name desiresbe writename is capable ofmean somethingname has propertyimportantname is at locationphone bookname is used foridentify personname is made ofnumberstamp desiresstampstamp is capable ofbe stampstamp has propertyhard to write than writestamp is at locationdeskstamp is used formail letter,304
523,letter,,stamp, Are the letters properly stamped ?,4,0,letter desiresbe writeletter is capable ofbe readletter has propertywrite on paperletter is at locationmail boxletter is used forcommunicationletter is made ofpaperstamp desiresstampstamp is capable ofbe stampstamp has propertyhard to write than writestamp is at locationdeskstamp is used formail letter,307
524,animal,,stampede, Thunderbolts can stampede animals .,2,0,animal desireseatanimal is capable ofbe goodanimal has propertycuriousanimal is at locationzooanimal is used foreatanimal is made ofanimal cellstampede desiresrunstampede is capable ofchargestampede has propertyloudstampede is at locationparadestampede is used forescape from fire,282
525,company,,stampede, Companies will now stampede to release their latest software .,3,1,company desiresprofitcompany is capable ofsell productcompany has propertycorruptcompany is at locationcitycompany is used formake moneycompany is made ofpersonstampede desiresrunstampede is capable ofchargestampede has propertyloudstampede is at locationparadestampede is used forescape from fire,300
526,ship,,steam, The ship steamed off into the Pacific .,2,0,ship desiressailship is capable ofsinkship has propertynoisyship is at locationoceanship is used fortravelship is made ofwoodsteam desiressteamsteam is capable ofcool roomsteam has propertyhotsteam is at locationsteam roomsteam is used forsteam food,251
527,indifference,,steam, her indifference to his amorous advances really steamed the young man .,7,1,indifference desiresbe freeindifference is capable ofmake person feel badindifference has propertybadindifference is at locationchurchindifference is used formake person feel badindifference is made ofemotionsteam desiressteamsteam is capable ofcool roomsteam has propertyhotsteam is at locationsteam roomsteam is used forsteam food,339
528,vegetable,,steam, just steam the vegetables .,1,0,vegetable desiresfoodvegetable is capable ofbe many different colorvegetable has propertygreenvegetable is at locationgardenvegetable is used forcookvegetable is made ofcornsteam desiressteamsteam is capable ofcool roomsteam has propertyhotsteam is at locationsteam roomsteam is used forsteam food,298
529,bill,,steamroller, The Senator steamrollered the bill to defeat .,2,1,bill desiresmoneybill is capable ofpay billbill has propertyduebill is at locationmailbill is used forpay billbill is made ofpapersteamroller desiresracesteamroller is capable ofrollsteamroller has propertyfaststeamroller is at locationstreetsteamroller is used formove fast,276
530,teacher,,steamroller, The new teacher tends to steamroller .,5,1,teacher desiresstudent to learnteacher is capable ofexplainteacher has propertyimportantteacher is at locationclassroomteacher is used forteachteacher is made ofpersonsteamroller desiresracesteamroller is capable ofrollsteamroller has propertyfaststeamroller is at locationstreetsteamroller is used formove fast,316
531,road,,steamroller, steamroller the road .,0,0,road desirestravelroad is capable ofbe roadroad has propertyconfuseroad is at locationcountryroad is used fordriveroad is made ofconcretesteamroller desiresracesteamroller is capable ofrollsteamroller has propertyfaststeamroller is at locationstreetsteamroller is used formove fast,281
532,opposition,,steamroller, steamroller the opposition .,0,1,opposition desiresequalityopposition is capable ofcause conflictopposition has propertybadopposition is at locationgovernmentopposition is used forchangeopposition is made ofpersonsteamroller desiresracesteamroller is capable ofrollsteamroller has propertyfaststeamroller is at locationstreetsteamroller is used formove fast,324
533,mane,,stream, their manes streamed like stiff black pennants in the wind .,2,1,mane desiresbe tamemane is capable ofbe manemane has propertycurlymane is at locationhorsemane is used forkeep horse from bite youmane is made offurstream desiresswimstream is capable ofbe very dangerousstream has propertyvery deepstream is at locationriverstream is used forswim,281
534,sweat,,stream, She was streaming with sweat .,2,1,sweat desiresbe cleansweat is capable ofdripsweat has propertyslipperysweat is at locationyour fingersweat is used forrunsweat is made ofsweatstream desiresswimstream is capable ofbe very dangerousstream has propertyvery deepstream is at locationriverstream is used forswim,275
535,tear,,stream, Tears streamed down her face .,1,0,tear desiresbe holdtear is capable ofbe uglytear has propertymessytear is at locationyour eyetear is used forcrytear is made oftearstream desiresswimstream is capable ofbe very dangerousstream has propertyvery deepstream is at locationriverstream is used forswim,263
536,nose,,stuff, My nose is all stuffed .,4,0,nose desireseatnose is capable ofsmell flowernose has propertyvery sensitivenose is at locationfacenose is used forsmellnose is made ofcartilagestuff desiresbe readstuff is capable ofbe different sizestuff has propertygood than nothingstuff is at locationdeskstuff is used forstore thing,291
537,dinner,,stuff, She stuffed herself at the dinner .,1,1,dinner desiresbe eatdinner is capable ofbe formal eventdinner has propertyserve colddinner is at locationtabledinner is used foreatdinner is made ofricestuff desiresbe readstuff is capable ofbe different sizestuff has propertygood than nothingstuff is at locationdeskstuff is used forstore thing,296
538,pillow,,stuff, stuff a pillow with feathers .,0,0,pillow desiresbe spreadpillow is capable ofsmell like flowerpillow has propertysoftpillow is at locationbedroompillow is used forsleeppillow is made ofcottonstuff desiresbe readstuff is capable ofbe different sizestuff has propertygood than nothingstuff is at locationdeskstuff is used forstore thing,300
539,turkey,,stuff, Have you stuffed the turkey yet ?,2,0,turkey desiresmeatturkey is capable ofeat chickenturkey has propertydeliciousturkey is at locationsupermarketturkey is used foreatturkey is made ofcornstuff desiresbe readstuff is capable ofbe different sizestuff has propertygood than nothingstuff is at locationdeskstuff is used forstore thing,296
540,poison,,suck, suck the poison from the place where the snake bit .,0,0,poison desireskillpoison is capable ofkillpoison has propertyfatalpoison is at locationlaboratorypoison is used forkillpoison is made ofplantsuck desireseatsuck is capable ofbe funsuck has propertygoodsuck is at locationjarsuck is used forenjoyment,248
541,worker,,suck, The current boom in the economy sucked many workers in from abroad .,6,1,worker desiresworkworker is capable ofworkworker has propertylazyworker is at locationworkworker is used forworkworker is made ofworkersuck desireseatsuck is capable ofbe funsuck has propertygoodsuck is at locationjarsuck is used forenjoyment,248
542,country,,swallow, The Nazis swallowed the Baltic countries .,2,1,country desiresequalitycountry is capable ofbe invadecountry has propertydiversecountry is at locationcountrycountry is used forlive incountry is made ofpersonswallow desireswaterswallow is capable ofbe swallowswallow has propertygoodswallow is at locationyour mouthswallow is used forswallow,294
543,wave,,swallow, The huge waves swallowed the small boat and it sank shortly thereafter .,3,1,wave desiresbe pull by gravitywave is capable ofbe wavewave has propertyvery loudwave is at locationoceanwave is used formove waterwave is made ofsoundswallow desireswaterswallow is capable ofbe swallowswallow has propertygoodswallow is at locationyour mouthswallow is used forswallow,287
544,word,,swallow, She swallowed the last words of her speech .,1,1,word desiresbe writeword is capable ofmean somethingword has propertybadword is at locationsentenceword is used forinsultword is made ofsoundswallow desireswaterswallow is capable ofbe swallowswallow has propertygoodswallow is at locationyour mouthswallow is used forswallow,275
545,word,,swallow, He swallowed his words .,1,1,word desiresbe writeword is capable ofmean somethingword has propertybadword is at locationsentenceword is used forinsultword is made ofsoundswallow desireswaterswallow is capable ofbe swallowswallow has propertygoodswallow is at locationyour mouthswallow is used forswallow,275
546,anger,,swallow, I swallowed my anger and kept quiet .,1,1,anger desireskillanger is capable ofanger animalanger has propertybadanger is at locationwaranger is used forhurtanger is made ofangerswallow desireswaterswallow is capable ofbe swallowswallow has propertygoodswallow is at locationyour mouthswallow is used forswallow,268
547,story,,swallow, Am I supposed to swallow that story ?,4,1,story desiresbe readstory is capable ofbe readstory has propertyinaccuratestory is at locationnewspaperstory is used forentertainmentstory is made offactswallow desireswaterswallow is capable ofbe swallowswallow has propertygoodswallow is at locationyour mouthswallow is used forswallow,290
548,music,,swell, The music swelled to a crescendo .,2,1,music desiresmusicmusic is capable ofmake person happymusic has propertyfunmusic is at locationradiomusic is used forentertainmentmusic is made ofsoundswell desiresswim in oceanswell is capable ofriseswell has propertyvery important to humanswell is at locationoceanswell is used formove air,293
549,mother,,swell, The mother was swelling with importance when she spoke of her son .,3,1,mother desiresher child to lovemother is capable oflove her childmother has propertyfemalemother is at locationhousemother is used forlovemother is made ofwoodswell desiresswim in oceanswell is capable ofriseswell has propertyvery important to humanswell is at locationoceanswell is used formove air,302
550,belly,,swell, The bellies of the starving children are swelling .,7,0,belly desireseatbelly is capable ofbe vaginabelly has propertyroundbelly is at locationyour stomachbelly is used forhold foodbelly is made ofcellswell desiresswim in oceanswell is capable ofriseswell has propertyvery important to humanswell is at locationoceanswell is used formove air,292
551,wood,,swell, The water swells the wood .,2,0,wood desiresfuelwood is capable ofrustwood has propertyhardwood is at locationbuildwood is used forbuildwood is made ofwoodswell desiresswim in oceanswell is capable ofriseswell has propertyvery important to humanswell is at locationoceanswell is used formove air,265
552,brain,,swim, my brain is swimming after the bottle of champagne .,3,1,brain desiresthinkbrain is capable ofthinkbrain has propertycomplexbrain is at locationbrainbrain is used forthinkbrain is made ofcellswim desiresswimswim is capable ofbe fun activityswim has propertyfunswim is at locationswim poolswim is used forexercise,258
553,meat,,swim, the meat was swimming in a fatty gravy .,3,1,meat desiresmeatmeat is capable ofbe cookmeat has propertygoodmeat is at locationrefrigeratormeat is used forcookmeat is made ofmeatswim desiresswimswim is capable ofbe fun activityswim has propertyfunswim is at locationswim poolswim is used forexercise,256
554,snake,,swim, this snake swims through the soil where it lives .,2,0,snake desireseat plantsnake is capable ofbitesnake has propertydangeroussnake is at locationforestsnake is used forkillsnake is made ofanimalswim desiresswimswim is capable ofbe fun activityswim has propertyfunswim is at locationswim poolswim is used forexercise,264
555,notice,,tack, tack the notice on the board .,0,0,notice desiresbe writenotice is capable ofbe sharpnotice has propertysharpnotice is at locationdesknotice is used foropen doornotice is made ofmetaltack desireswin racetack is capable ofcut woodtack has propertysharptack is at locationdesktack is used forhold paper together,274
556,boat,,tack, The sailors decided to tack the boat .,4,0,boat desiressailboat is capable oftravel on waterboat has propertyfunboat is at locationwaterboat is used fortravelboat is made ofwoodtack desireswin racetack is capable ofcut woodtack has propertysharptack is at locationdesktack is used forhold paper together,264
557,verse,,tack, He tacked together some verses .,1,1,verse desiresmusicverse is capable ofrhymeverse has propertysymbolicverse is at locationpoetry bookverse is used forentertainmentverse is made ofwordtack desireswin racetack is capable ofcut woodtack has propertysharptack is at locationdesktack is used forhold paper together,276
558,action,,talk, Actions talk louder than words .,1,1,action desiresbe freeaction is capable ofbe destructiveaction has propertyimportantaction is at locationmovieaction is used formake moneyaction is made ofactiontalk desiresperson to understandtalk is capable ofbe boretalk has propertyimportant to persontalk is at locationconferencetalk is used forcommunicate,310
559,baby,,talk, The baby talks already .,2,0,baby desiressuck on thisbaby is capable ofsuckbaby has propertyvery youngbaby is at locationcribbaby is used forgive birthbaby is made ofplastictalk desiresperson to understandtalk is capable ofbe boretalk has propertyimportant to persontalk is at locationconferencetalk is used forcommunicate,295
560,garlic,,taste, Can you taste the garlic ?,2,0,garlic desiresgarlicgarlic is capable ofsmell badgarlic has propertyspicygarlic is at locationkitchengarlic is used formake saucegarlic is made ofgarlictaste desireseattaste is capable oftaste goodtaste has propertygoodtaste is at locationyour mouthtaste is used forsatisfy your hunger,287
561,wine,,taste, We tasted wines last night .,1,0,wine desiresbe lightwine is capable ofbe fermentwine has propertyserve coldwine is at locationwinerywine is used fordrinkwine is made offerment milktaste desireseattaste is capable oftaste goodtaste has propertygoodtaste is at locationyour mouthtaste is used forsatisfy your hunger,282
562,freedom,,taste, The ex - slave tasted freedom shortly before she died .,4,1,freedom desiresfreedomfreedom is capable ofbe illusionfreedom has propertyimportantfreedom is at locationdemocracyfreedom is used forfreedomfreedom is made offreedomtaste desireseattaste is capable oftaste goodtaste has propertygoodtaste is at locationyour mouthtaste is used forsatisfy your hunger,302
563,state,,tax, The State taxes alcohol heavily .,2,0,state desiresequality for everyonestate is capable ofbe statestate has propertyvery largestate is at locationcountrystate is used forlive instate is made ofpersontax desiresincreasetax is capable ofcover crimetax has propertybadtax is at locationbanktax is used forpay tax,274
564,patience,,tax, You are taxing my patience .,2,1,patience desireswinpatience is capable ofbe destructivepatience has propertyimportantpatience is at locationchurchpatience is used forlearnpatience is made ofefforttax desiresincreasetax is capable ofcover crimetax has propertybadtax is at locationbanktax is used forpay tax,276
565,failure,,tax, They taxed him failure to appear in court .,1,1,failure desireswinfailure is capable ofresult in deathfailure has propertybadfailure is at locationfail of testfailure is used forget revengefailure is made ofconsequencetax desiresincreasetax is capable ofcover crimetax has propertybadtax is at locationbanktax is used forpay tax,281
566,muscle,,tense, the bodybuilder 's neck muscles tensed .,5,0,muscle desireseatmuscle is capable ofcontractmuscle has propertystrongmuscle is at locationbodymuscle is used forliftmuscle is made ofcelltense desiresbe let outtense is capable ofbe dangeroustense has propertybadtense is at locationairporttense is used forbe nervous,272
567,bus,,thunder, The bus thundered down the road .,2,1,bus desirestravelbus is capable ofmove forwardbus has propertynoisybus is at locationcitybus is used fortravelbus is made ofmetalthunder desiresthunderthunder is capable ofshake housethunder has propertyloudthunder is at locationskythunder is used formake noise,263
568,river,,thunder, The river thundered below .,2,1,river desiresswimriver is capable offlow through valleyriver has propertyvery deepriver is at locationriverriver is used fortravelriver is made ofwaterthunder desiresthunderthunder is capable ofshake housethunder has propertyloudthunder is at locationskythunder is used formake noise,285
569,victim,,tie, They tied their victim to the chair .,1,0,victim desiresjusticevictim is capable ofcharge victim with crimevictim has propertyguilty of crimevictim is at locationcrime scenevictim is used forjusticevictim is made ofpersontie desiresbe tietie is capable ofkeep your hair out of your eyetie has propertywear by mentie is at locationclosettie is used forhold two object together,334
570,jet,,tie, These big jets are tied to large airports .,4,1,jet desiresflyjet is capable offlyjet has propertyflyjet is at locationairportjet is used fortraveljet is made ofsteeltie desiresbe tietie is capable ofkeep your hair out of your eyetie has propertywear by mentie is at locationclosettie is used forhold two object together,276
571,fly,,tie, The fishermen tied their flies .,2,0,fly desiresflyfly is capable offlyfly has propertyfunfly is at locationin airplanefly is used forflyfly is made ofmetaltie desiresbe tietie is capable ofkeep your hair out of your eyetie has propertywear by mentie is at locationclosettie is used forhold two object together,275
572,dinner,,top, They topped off their dinner with a cognac .,1,1,dinner desiresbe eatdinner is capable ofbe formal eventdinner has propertyserve colddinner is at locationtabledinner is used foreatdinner is made ofricetop desiresbe cleantop is capable ofbe skirttop has propertyverticaltop is at locationwindowtop is used forhold thing,270
573,tree,,top, A star tops the Christmas Tree .,2,0,tree desireswatertree is capable ofshade suntree has propertygreentree is at locationforesttree is used forshadetree is made ofwoodtop desiresbe cleantop is capable ofbe skirttop has propertyverticaltop is at locationwindowtop is used forhold thing,250
574,tower,,top, The towers were topped with conical roofs .,3,0,tower desiresbe buildtower is capable ofbe tall buildtower has propertytalltower is at locationcitytower is used forsupport rooftower is made ofstonetop desiresbe cleantop is capable ofbe skirttop has propertyverticaltop is at locationwindowtop is used forhold thing,269
575,hiker,,top, The hikers topped the mountain just before noon .,2,1,hiker desireshikehiker is capable ofhike mountainhiker has propertyhikehiker is at locationforesthiker is used forhikehiker is made ofwoodtop desiresbe cleantop is capable ofbe skirttop has propertyverticaltop is at locationwindowtop is used forhold thing,257
576,outline,,trace, trace the outline of a figure in the sand .,0,0,outline desirespictureoutline is capable ofshow somethingoutline has propertyreflectiveoutline is at locationbookoutline is used fordrawoutline is made ofpenciltrace desiresbe findtrace is capable ofmean somethingtrace has propertyusefultrace is at locationyour fingertrace is used foridentify person,300
577,deer,,trace, The hunters traced the deer into the woods .,2,0,deer desireseat meatdeer is capable ofbe deerdeer has propertyvery fastdeer is at locationforestdeer is used fordeerdeer is made ofmeattrace desiresbe findtrace is capable ofmean somethingtrace has propertyusefultrace is at locationyour fingertrace is used foridentify person,277
578,circumstance,,trace, She traced the circumstances of her birth .,1,1,circumstance desiresgood outcomecircumstance is capable ofbe changecircumstance has propertyrandomcircumstance is at locationlifecircumstance is used formanipulatecircumstance is made ofcircumstancetrace desiresbe findtrace is capable ofmean somethingtrace has propertyusefultrace is at locationyour fingertrace is used foridentify person,339
579,experience,,transform, This experience transformed her completely .,2,1,experience desiresbe understandexperience is capable ofbe changeexperience has propertyimportantexperience is at locationschoolexperience is used forlearnexperience is made ofexperiencetransform desiresbecome more powerfultransform is capable ofhappen to any agetransform has propertygoodtransform is at locationzootransform is used forcreate new form of magic,362
580,energy,,transform, It can transform energy to light .,2,0,energy desiresenergyenergy is capable ofbe measureenergy has propertynecessary to liveenergy is at locationenergyenergy is used forenergyenergy is made ofenergytransform desiresbecome more powerfultransform is capable ofhappen to any agetransform has propertygoodtransform is at locationzootransform is used forcreate new form of magic,337
581,grape,,tread, tread grapes to make wine .,0,0,grape desiresfruitgrape is capable ofbe grapegrape has propertygreengrape is at locationmarketgrape is used foreatgrape is made ofgrapetread desirestread carefullytread is capable ofbe walktread has propertyhardtread is at locationbridgetread is used forwalk,258
582,bird,,tread, male birds tread the females .,2,0,bird desiresflybird is capable offlybird has propertyvery smartbird is at locationin skybird is used forflybird is made ofbirdtread desirestread carefullytread is capable ofbe walktread has propertyhardtread is at locationbridgetread is used forwalk,251
583,camp,,trench, He trenched his military camp .,1,0,camp desirescampcamp is capable ofinclude tentcamp has propertyfuncamp is at locationforestcamp is used forcampcamp is made ofpersontrench desiresburntrench is capable ofbe holetrench has propertyblacktrench is at locationmilitary basetrench is used forprotect your foot from mud,280
584,letter,,trench, letters trenched into the stone .,1,0,letter desiresbe writeletter is capable ofbe readletter has propertywrite on paperletter is at locationmail boxletter is used forcommunicationletter is made ofpapertrench desiresburntrench is capable ofbe holetrench has propertyblacktrench is at locationmilitary basetrench is used forprotect your foot from mud,312
585,soldier,,trench, trench the fallen soldiers .,0,0,soldier desiresfightsoldier is capable offightsoldier has propertydangeroussoldier is at locationmilitary basesoldier is used forfightsoldier is made ofsoldiertrench desiresburntrench is capable ofbe holetrench has propertyblacktrench is at locationmilitary basetrench is used forprotect your foot from mud,306
586,chain,,tug, The prisoner tugged at the chains .,2,0,chain desiresbe cut downchain is capable ofhold two thing togetherchain has propertystrongchain is at locationhardware storechain is used forhold up roofchain is made ofmetaltug desirescatch on firetug is capable ofpull boattug has propertysharptug is at locationropetug is used forpull,288
587,living,,tug, She tugged for years to make a decent living .,1,1,living desiresliveliving is capable ofbe good thingliving has propertygoodliving is at locationapartmentliving is used forliveliving is made ofpurposetug desirescatch on firetug is capable ofpull boattug has propertysharptug is at locationropetug is used forpull,263
588,freighter,,tug, The tugboat tugged the freighter into the harbor .,2,0,freighter desiressailfreighter is capable oflandfreighter has propertyvery largefreighter is at locationseafreighter is used forshipfreighter is made ofsteeltug desirescatch on firetug is capable ofpull boattug has propertysharptug is at locationropetug is used forpull,271
589,cart,,tug, The horse finally tugged the cart out of the mud .,3,0,cart desirestravelcart is capable ofcarry thingcart has propertyheavycart is at locationstorecart is used forcarry thingcart is made ofwoodtug desirescatch on firetug is capable ofpull boattug has propertysharptug is at locationropetug is used forpull,254
590,shoulder,,twist, The wrestler twisted his shoulder .,2,0,shoulder desiresbe touchshoulder is capable ofbe sweepshoulder has propertyshortshoulder is at locationshouldershoulder is used forhold thingshoulder is made ofbonetwist desiresplaytwist is capable ofcause frictiontwist has propertyfuntwist is at locationguitartwist is used formake rope,289
